TITLE,Fecha,Cantidad,Time
Libro 553,2019-11-01,6.0,22
Libro 553,2019-12-01,5.0,23
Libro 553,2020-01-01,5.0,24
Libro 553,2020-02-01,11.0,25
Libro 553,2020-03-01,4.0,26
Libro 553,2020-04-01,2.0,27
Libro 553,2020-05-01,1.0,28
Libro 553,2020-06-01,0.0,29
Libro 553,2020-07-01,4.0,30
Libro 553,2020-08-01,1.0,31
Libro 553,2020-09-01,3.0,32
Libro 553,2020-10-01,2.0,33
Libro 553,2020-11-01,2.0,34
Libro 553,2020-12-01,3.0,35
Libro 553,2021-01-01,0.0,36
Libro 554,2018-01-01,66.0,0
Libro 554,2018-02-01,82.0,1
Libro 554,2018-03-01,72.0,2
Libro 554,2018-04-01,43.0,3
Libro 554,2018-05-01,37.0,4
Libro 554,2018-06-01,10.0,5
Libro 554,2018-07-01,21.0,6
Libro 554,2018-08-01,33.0,7
Libro 554,2018-09-01,18.0,8
Libro 554,2018-10-01,66.0,9
Libro 554,2018-11-01,50.0,10
Libro 554,2018-12-01,0.0,11
Libro 554,2019-01-01,38.0,12
Libro 554,2019-02-01,58.0,13
Libro 554,2019-03-01,42.0,14
Libro 554,2019-04-01,21.0,15
Libro 554,2019-05-01,14.0,16
Libro 554,2019-06-01,15.0,17
Libro 554,2019-07-01,9.0,18
Libro 554,2019-08-01,25.0,19
Libro 554,2019-09-01,28.0,20
Libro 554,2019-10-01,50.0,21
Libro 554,2019-11-01,42.0,22
Libro 554,2019-12-01,14.0,23
Libro 554,2020-01-01,43.0,24
Libro 554,2020-02-01,48.0,25
Libro 554,2020-03-01,17.0,26
Libro 554,2020-04-01,11.0,27
Libro 554,2020-05-01,10.0,28
Libro 554,2020-06-01,15.0,29
Libro 554,2020-07-01,14.0,30
Libro 554,2020-08-01,22.0,31
Libro 554,2020-09-01,9.0,32
Libro 554,2020-10-01,38.0,33
Libro 554,2020-11-01,23.0,34
Libro 554,2020-12-01,38.0,35
Libro 554,2021-01-01,9.0,36
Libro 555,2018-01-01,27.0,0
Libro 555,2018-02-01,4.0,1
Libro 555,2018-03-01,2.0,2
Libro 555,2018-04-01,2.0,3
Libro 555,2018-05-01,0.0,4
Libro 555,2018-06-01,2.0,5
Libro 555,2018-07-01,1.0,6
Libro 555,2018-08-01,0.0,7
Libro 555,2018-09-01,2.0,8
Libro 555,2018-10-01,1.0,9
Libro 555,2018-11-01,1.0,10
Libro 555,2018-12-01,0.0,11
Libro 555,2019-01-01,1.0,12
Libro 555,2019-02-01,0.0,13
Libro 555,2019-03-01,2.0,14
Libro 555,2019-04-01,1.0,15
Libro 555,2019-05-01,0.0,16
Libro 555,2019-06-01,18.0,17
Libro 555,2019-07-01,8.0,18
Libro 555,2019-08-01,3.0,19
Libro 555,2019-09-01,7.0,20
Libro 555,2019-10-01,2.0,21
Libro 555,2019-11-01,1.0,22
Libro 555,2019-12-01,2.0,23
Libro 555,2020-01-01,3.0,24
Libro 555,2020-02-01,2.0,25
Libro 555,2020-03-01,2.0,26
Libro 555,2020-04-01,0.0,27
Libro 555,2020-05-01,1.0,28
Libro 555,2020-06-01,0.0,29
Libro 555,2020-07-01,1.0,30
Libro 555,2020-08-01,1.0,31
Libro 555,2020-09-01,1.0,32
Libro 555,2020-10-01,1.0,33
Libro 555,2020-11-01,0.0,34
Libro 555,2020-12-01,2.0,35
Libro 555,2021-01-01,0.0,36
Libro 556,2018-01-01,35.0,0
Libro 556,2018-02-01,76.0,1
Libro 556,2018-03-01,42.0,2
Libro 556,2018-04-01,18.0,3
Libro 556,2018-05-01,37.0,4
Libro 556,2018-06-01,41.0,5
Libro 556,2018-07-01,34.0,6
Libro 556,2018-08-01,23.0,7
Libro 556,2018-09-01,32.0,8
Libro 556,2018-10-01,25.0,9
Libro 556,2018-11-01,21.0,10
Libro 556,2018-12-01,0.0,11
Libro 556,2019-01-01,24.0,12
Libro 556,2019-02-01,19.0,13
Libro 556,2019-03-01,31.0,14
Libro 556,2019-04-01,13.0,15
Libro 556,2019-05-01,9.0,16
Libro 556,2019-06-01,28.0,17
Libro 556,2019-07-01,15.0,18
Libro 556,2019-08-01,46.0,19
Libro 556,2019-09-01,38.0,20
Libro 556,2019-10-01,27.0,21
Libro 556,2019-11-01,12.0,22
Libro 556,2019-12-01,11.0,23
Libro 556,2020-01-01,70.0,24
Libro 556,2020-02-01,47.0,25
Libro 556,2020-03-01,29.0,26
Libro 556,2020-04-01,6.0,27
Libro 556,2020-05-01,0.0,28
Libro 556,2020-06-01,2.0,29
Libro 556,2020-07-01,10.0,30
Libro 556,2020-08-01,0.0,31
Libro 556,2020-09-01,19.0,32
Libro 556,2020-10-01,12.0,33
Libro 556,2020-11-01,14.0,34
Libro 556,2020-12-01,10.0,35
Libro 556,2021-01-01,2.0,36
Libro 557,2018-01-01,67.0,0
Libro 557,2018-02-01,49.0,1
Libro 557,2018-03-01,28.0,2
Libro 557,2018-04-01,21.0,3
Libro 557,2018-05-01,19.0,4
Libro 557,2018-06-01,8.0,5
Libro 557,2018-07-01,9.0,6
Libro 557,2018-08-01,6.0,7
Libro 557,2018-09-01,4.0,8
Libro 557,2018-10-01,11.0,9
Libro 557,2018-11-01,7.0,10
Libro 557,2018-12-01,0.0,11
Libro 557,2019-01-01,7.0,12
Libro 557,2019-02-01,9.0,13
Libro 557,2019-03-01,5.0,14
Libro 557,2019-04-01,1.0,15
Libro 557,2019-05-01,4.0,16
Libro 557,2019-06-01,44.0,17
Libro 557,2019-07-01,34.0,18
Libro 557,2019-08-01,16.0,19
Libro 557,2019-09-01,20.0,20
Libro 557,2019-10-01,35.0,21
Libro 557,2019-11-01,19.0,22
Libro 557,2019-12-01,18.0,23
Libro 557,2020-01-01,16.0,24
Libro 557,2020-02-01,24.0,25
Libro 557,2020-03-01,11.0,26
Libro 557,2020-04-01,0.0,27
Libro 557,2020-05-01,4.0,28
Libro 557,2020-06-01,2.0,29
Libro 557,2020-07-01,3.0,30
Libro 557,2020-08-01,10.0,31
Libro 557,2020-09-01,7.0,32
Libro 557,2020-10-01,13.0,33
Libro 557,2020-11-01,11.0,34
Libro 557,2020-12-01,12.0,35
Libro 557,2021-01-01,3.0,36
Libro 558,2018-01-01,33.0,0
Libro 558,2018-02-01,21.0,1
Libro 558,2018-03-01,11.0,2
Libro 558,2018-04-01,11.0,3
Libro 558,2018-05-01,10.0,4
Libro 558,2018-06-01,2.0,5
Libro 558,2018-07-01,5.0,6
Libro 558,2018-08-01,2.0,7
Libro 558,2018-09-01,0.0,8
Libro 558,2018-10-01,3.0,9
Libro 558,2018-11-01,2.0,10
Libro 558,2018-12-01,0.0,11
Libro 558,2019-01-01,3.0,12
Libro 558,2019-02-01,5.0,13
Libro 558,2019-03-01,12.0,14
Libro 558,2019-04-01,4.0,15
Libro 558,2019-05-01,5.0,16
Libro 558,2019-06-01,40.0,17
Libro 558,2019-07-01,26.0,18
Libro 558,2019-08-01,8.0,19
Libro 558,2019-09-01,10.0,20
Libro 558,2019-10-01,10.0,21
Libro 558,2019-11-01,16.0,22
Libro 558,2019-12-01,10.0,23
Libro 558,2020-01-01,7.0,24
Libro 558,2020-02-01,9.0,25
Libro 558,2020-03-01,1.0,26
Libro 558,2020-04-01,1.0,27
Libro 558,2020-05-01,1.0,28
Libro 558,2020-06-01,0.0,29
Libro 558,2020-07-01,1.0,30
Libro 558,2020-08-01,1.0,31
Libro 558,2020-09-01,1.0,32
Libro 558,2020-10-01,1.0,33
Libro 558,2020-11-01,0.0,34
Libro 558,2020-12-01,5.0,35
Libro 558,2021-01-01,0.0,36
Libro 559,2018-01-01,55.0,0
Libro 559,2018-02-01,34.0,1
Libro 559,2018-03-01,40.0,2
Libro 559,2018-04-01,26.0,3
Libro 559,2018-05-01,24.0,4
Libro 559,2018-06-01,13.0,5
Libro 559,2018-07-01,19.0,6
Libro 559,2018-08-01,6.0,7
Libro 559,2018-09-01,42.0,8
Libro 559,2018-10-01,42.0,9
Libro 559,2018-11-01,45.0,10
Libro 559,2018-12-01,0.0,11
Libro 559,2019-01-01,41.0,12
Libro 559,2019-02-01,31.0,13
Libro 559,2019-03-01,8.0,14
Libro 559,2019-04-01,4.0,15
Libro 559,2019-05-01,11.0,16
Libro 559,2019-06-01,5.0,17
Libro 559,2019-07-01,4.0,18
Libro 559,2019-08-01,4.0,19
Libro 559,2019-09-01,4.0,20
Libro 559,2019-10-01,14.0,21
Libro 559,2019-11-01,10.0,22
Libro 559,2019-12-01,7.0,23
Libro 559,2020-01-01,14.0,24
Libro 559,2020-02-01,8.0,25
Libro 559,2020-03-01,5.0,26
Libro 559,2020-04-01,2.0,27
Libro 559,2020-05-01,0.0,28
Libro 559,2020-06-01,3.0,29
Libro 559,2020-07-01,0.0,30
Libro 559,2020-08-01,0.0,31
Libro 559,2020-09-01,6.0,32
Libro 559,2020-10-01,3.0,33
Libro 559,2020-11-01,4.0,34
Libro 559,2020-12-01,4.0,35
Libro 559,2021-01-01,1.0,36
Libro 56,2018-01-01,174.0,0
Libro 56,2018-02-01,1726.0,1
Libro 56,2018-03-01,100.0,2
Libro 56,2018-04-01,106.0,3
Libro 56,2018-05-01,80.0,4
Libro 56,2018-06-01,79.0,5
Libro 56,2018-07-01,93.0,6
Libro 56,2018-08-01,43.0,7
Libro 56,2018-09-01,53.0,8
Libro 56,2018-10-01,170.0,9
Libro 56,2018-11-01,315.0,10
Libro 56,2018-12-01,0.0,11
Libro 56,2019-01-01,70.0,12
Libro 56,2019-02-01,179.0,13
Libro 56,2019-03-01,299.0,14
Libro 56,2019-04-01,53.0,15
Libro 56,2019-05-01,69.0,16
Libro 56,2019-06-01,75.0,17
Libro 56,2019-07-01,227.0,18
Libro 56,2019-08-01,94.0,19
Libro 56,2019-09-01,219.0,20
Libro 56,2019-10-01,63.0,21
Libro 56,2019-11-01,59.0,22
Libro 56,2019-12-01,62.0,23
Libro 56,2020-01-01,132.0,24
Libro 56,2020-02-01,43.0,25
Libro 56,2020-03-01,45.0,26
Libro 56,2020-04-01,20.0,27
Libro 56,2020-05-01,41.0,28
Libro 56,2020-06-01,41.0,29
Libro 56,2020-07-01,86.0,30
Libro 56,2020-08-01,41.0,31
Libro 56,2020-09-01,38.0,32
Libro 56,2020-10-01,56.0,33
Libro 56,2020-11-01,59.0,34
Libro 56,2020-12-01,77.0,35
Libro 56,2021-01-01,39.0,36
Libro 560,2018-01-01,32.0,0
Libro 560,2018-02-01,28.0,1
Libro 560,2018-03-01,27.0,2
Libro 560,2018-04-01,21.0,3
Libro 560,2018-05-01,16.0,4
Libro 560,2018-06-01,6.0,5
Libro 560,2018-07-01,3.0,6
Libro 560,2018-08-01,2.0,7
Libro 560,2018-09-01,38.0,8
Libro 560,2018-10-01,39.0,9
Libro 560,2018-11-01,40.0,10
Libro 560,2018-12-01,0.0,11
Libro 560,2019-01-01,31.0,12
Libro 560,2019-02-01,21.0,13
Libro 560,2019-03-01,1.0,14
Libro 560,2019-04-01,1.0,15
Libro 560,2019-05-01,2.0,16
Libro 560,2019-06-01,0.0,17
Libro 560,2019-07-01,2.0,18
Libro 560,2019-08-01,3.0,19
Libro 560,2019-09-01,3.0,20
Libro 560,2019-10-01,4.0,21
Libro 560,2019-11-01,3.0,22
Libro 560,2019-12-01,7.0,23
Libro 560,2020-01-01,4.0,24
Libro 560,2020-02-01,1.0,25
Libro 560,2020-03-01,2.0,26
Libro 560,2020-04-01,1.0,27
Libro 560,2020-05-01,1.0,28
Libro 560,2020-06-01,1.0,29
Libro 560,2020-07-01,3.0,30
Libro 560,2020-08-01,3.0,31
Libro 560,2020-09-01,0.0,32
Libro 560,2020-10-01,2.0,33
Libro 560,2020-11-01,2.0,34
Libro 560,2020-12-01,6.0,35
Libro 560,2021-01-01,4.0,36
Libro 561,2018-01-01,173.0,0
Libro 561,2018-02-01,81.0,1
Libro 561,2018-03-01,70.0,2
Libro 561,2018-04-01,46.0,3
Libro 561,2018-05-01,42.0,4
Libro 561,2018-06-01,18.0,5
Libro 561,2018-07-01,23.0,6
Libro 561,2018-08-01,19.0,7
Libro 561,2018-09-01,7.0,8
Libro 561,2018-10-01,39.0,9
Libro 561,2018-11-01,40.0,10
Libro 561,2018-12-01,0.0,11
Libro 561,2019-01-01,35.0,12
Libro 561,2019-02-01,21.0,13
Libro 561,2019-03-01,18.0,14
Libro 561,2019-04-01,18.0,15
Libro 561,2019-05-01,19.0,16
Libro 561,2019-06-01,23.0,17
Libro 561,2019-07-01,19.0,18
Libro 561,2019-08-01,17.0,19
Libro 561,2019-09-01,17.0,20
Libro 561,2019-10-01,29.0,21
Libro 561,2019-11-01,40.0,22
Libro 561,2019-12-01,38.0,23
Libro 561,2020-01-01,35.0,24
Libro 561,2020-02-01,27.0,25
Libro 561,2020-03-01,22.0,26
Libro 561,2020-04-01,9.0,27
Libro 561,2020-05-01,1.0,28
Libro 561,2020-06-01,3.0,29
Libro 561,2020-07-01,10.0,30
Libro 561,2020-08-01,10.0,31
Libro 561,2020-09-01,16.0,32
Libro 561,2020-10-01,22.0,33
Libro 561,2020-11-01,11.0,34
Libro 561,2020-12-01,25.0,35
Libro 561,2021-01-01,5.0,36
Libro 562,2018-01-01,55.0,0
Libro 562,2018-02-01,21.0,1
Libro 562,2018-03-01,30.0,2
Libro 562,2018-04-01,21.0,3
Libro 562,2018-05-01,17.0,4
Libro 562,2018-06-01,11.0,5
Libro 562,2018-07-01,44.0,6
Libro 562,2018-08-01,10.0,7
Libro 562,2018-09-01,8.0,8
Libro 562,2018-10-01,11.0,9
Libro 562,2018-11-01,14.0,10
Libro 562,2018-12-01,0.0,11
Libro 562,2019-01-01,11.0,12
Libro 562,2019-02-01,10.0,13
Libro 562,2019-03-01,14.0,14
Libro 562,2019-04-01,3.0,15
Libro 562,2019-05-01,4.0,16
Libro 562,2019-06-01,19.0,17
Libro 562,2019-07-01,12.0,18
Libro 562,2019-08-01,14.0,19
Libro 562,2019-09-01,6.0,20
Libro 562,2019-10-01,13.0,21
Libro 562,2019-11-01,19.0,22
Libro 562,2019-12-01,9.0,23
Libro 562,2020-01-01,12.0,24
Libro 562,2020-02-01,10.0,25
Libro 562,2020-03-01,10.0,26
Libro 562,2020-04-01,0.0,27
Libro 562,2020-05-01,3.0,28
Libro 562,2020-06-01,3.0,29
Libro 562,2020-07-01,1.0,30
Libro 562,2020-08-01,1.0,31
Libro 562,2020-09-01,6.0,32
Libro 562,2020-10-01,5.0,33
Libro 562,2020-11-01,6.0,34
Libro 562,2020-12-01,7.0,35
Libro 562,2021-01-01,0.0,36
Libro 563,2018-01-01,219.0,0
Libro 563,2018-02-01,176.0,1
Libro 563,2018-03-01,138.0,2
Libro 563,2018-04-01,68.0,3
Libro 563,2018-05-01,51.0,4
Libro 563,2018-06-01,45.0,5
Libro 563,2018-07-01,54.0,6
Libro 563,2018-08-01,8.0,7
Libro 563,2018-09-01,23.0,8
Libro 563,2018-10-01,39.0,9
Libro 563,2018-11-01,38.0,10
Libro 563,2018-12-01,0.0,11
Libro 563,2019-01-01,30.0,12
Libro 563,2019-02-01,11.0,13
Libro 563,2019-03-01,35.0,14
Libro 563,2019-04-01,11.0,15
Libro 563,2019-05-01,4.0,16
Libro 563,2019-06-01,8.0,17
Libro 563,2019-07-01,7.0,18
Libro 563,2019-08-01,8.0,19
Libro 563,2019-09-01,7.0,20
Libro 563,2019-10-01,5.0,21
Libro 563,2019-11-01,6.0,22
Libro 563,2019-12-01,4.0,23
Libro 563,2020-01-01,2.0,24
Libro 563,2020-02-01,4.0,25
Libro 563,2020-03-01,3.0,26
Libro 563,2020-04-01,1.0,27
Libro 563,2020-05-01,5.0,28
Libro 563,2020-06-01,0.0,29
Libro 563,2020-07-01,2.0,30
Libro 563,2020-08-01,3.0,31
Libro 563,2020-09-01,4.0,32
Libro 563,2020-10-01,5.0,33
Libro 563,2020-11-01,1.0,34
Libro 563,2020-12-01,7.0,35
Libro 563,2021-01-01,2.0,36
Libro 564,2018-01-01,89.0,0
Libro 564,2018-02-01,57.0,1
Libro 564,2018-03-01,36.0,2
Libro 564,2018-04-01,49.0,3
Libro 564,2018-05-01,20.0,4
Libro 564,2018-06-01,23.0,5
Libro 564,2018-07-01,31.0,6
Libro 564,2018-08-01,7.0,7
Libro 564,2018-09-01,13.0,8
Libro 564,2018-10-01,23.0,9
Libro 564,2018-11-01,17.0,10
Libro 564,2018-12-01,0.0,11
Libro 564,2019-01-01,28.0,12
Libro 564,2019-02-01,25.0,13
Libro 564,2019-03-01,20.0,14
Libro 564,2019-04-01,14.0,15
Libro 564,2019-05-01,10.0,16
Libro 564,2019-06-01,6.0,17
Libro 564,2019-07-01,19.0,18
Libro 564,2019-08-01,4.0,19
Libro 564,2019-09-01,13.0,20
Libro 564,2019-10-01,10.0,21
Libro 564,2019-11-01,20.0,22
Libro 564,2019-12-01,33.0,23
Libro 564,2020-01-01,22.0,24
Libro 564,2020-02-01,15.0,25
Libro 564,2020-03-01,9.0,26
Libro 564,2020-04-01,19.0,27
Libro 564,2020-05-01,8.0,28
Libro 564,2020-06-01,7.0,29
Libro 564,2020-07-01,29.0,30
Libro 564,2020-08-01,10.0,31
Libro 564,2020-09-01,9.0,32
Libro 564,2020-10-01,16.0,33
Libro 564,2020-11-01,21.0,34
Libro 564,2020-12-01,44.0,35
Libro 564,2021-01-01,17.0,36
Libro 565,2018-01-01,80.0,0
Libro 565,2018-02-01,52.0,1
Libro 565,2018-03-01,35.0,2
Libro 565,2018-04-01,14.0,3
Libro 565,2018-05-01,7.0,4
Libro 565,2018-06-01,11.0,5
Libro 565,2018-07-01,15.0,6
Libro 565,2018-08-01,8.0,7
Libro 565,2018-09-01,13.0,8
Libro 565,2018-10-01,23.0,9
Libro 565,2018-11-01,15.0,10
Libro 565,2018-12-01,0.0,11
Libro 565,2019-01-01,10.0,12
Libro 565,2019-02-01,9.0,13
Libro 565,2019-03-01,18.0,14
Libro 565,2019-04-01,5.0,15
Libro 565,2019-05-01,8.0,16
Libro 565,2019-06-01,37.0,17
Libro 565,2019-07-01,45.0,18
Libro 565,2019-08-01,19.0,19
Libro 565,2019-09-01,21.0,20
Libro 565,2019-10-01,38.0,21
Libro 565,2019-11-01,20.0,22
Libro 565,2019-12-01,25.0,23
Libro 565,2020-01-01,28.0,24
Libro 565,2020-02-01,15.0,25
Libro 565,2020-03-01,11.0,26
Libro 565,2020-04-01,11.0,27
Libro 565,2020-05-01,24.0,28
Libro 565,2020-06-01,5.0,29
Libro 565,2020-07-01,27.0,30
Libro 565,2020-08-01,21.0,31
Libro 565,2020-09-01,24.0,32
Libro 565,2020-10-01,37.0,33
Libro 565,2020-11-01,29.0,34
Libro 565,2020-12-01,41.0,35
Libro 565,2021-01-01,21.0,36
Libro 566,2018-01-01,55.0,0
Libro 566,2018-02-01,56.0,1
Libro 566,2018-03-01,49.0,2
Libro 566,2018-04-01,20.0,3
Libro 566,2018-05-01,25.0,4
Libro 566,2018-06-01,17.0,5
Libro 566,2018-07-01,21.0,6
Libro 566,2018-08-01,8.0,7
Libro 566,2018-09-01,13.0,8
Libro 566,2018-10-01,31.0,9
Libro 566,2018-11-01,42.0,10
Libro 566,2018-12-01,0.0,11
Libro 566,2019-01-01,34.0,12
Libro 566,2019-02-01,16.0,13
Libro 566,2019-03-01,30.0,14
Libro 566,2019-04-01,11.0,15
Libro 566,2019-05-01,7.0,16
Libro 566,2019-06-01,10.0,17
Libro 566,2019-07-01,8.0,18
Libro 566,2019-08-01,5.0,19
Libro 566,2019-09-01,11.0,20
Libro 566,2019-10-01,6.0,21
Libro 566,2019-11-01,10.0,22
Libro 566,2019-12-01,33.0,23
Libro 566,2020-01-01,7.0,24
Libro 566,2020-02-01,20.0,25
Libro 566,2020-03-01,13.0,26
Libro 566,2020-04-01,4.0,27
Libro 566,2020-05-01,6.0,28
Libro 566,2020-06-01,9.0,29
Libro 566,2020-07-01,18.0,30
Libro 566,2020-08-01,7.0,31
Libro 566,2020-09-01,24.0,32
Libro 566,2020-10-01,29.0,33
Libro 566,2020-11-01,12.0,34
Libro 566,2020-12-01,22.0,35
Libro 566,2021-01-01,15.0,36
Libro 567,2018-01-01,42.0,0
Libro 567,2018-02-01,32.0,1
Libro 567,2018-03-01,14.0,2
Libro 567,2018-04-01,7.0,3
Libro 567,2018-05-01,8.0,4
Libro 567,2018-06-01,5.0,5
Libro 567,2018-07-01,10.0,6
Libro 567,2018-08-01,6.0,7
Libro 567,2018-09-01,6.0,8
Libro 567,2018-10-01,6.0,9
Libro 567,2018-11-01,5.0,10
Libro 567,2018-12-01,0.0,11
Libro 567,2019-01-01,11.0,12
Libro 567,2019-02-01,9.0,13
Libro 567,2019-03-01,14.0,14
Libro 567,2019-04-01,9.0,15
Libro 567,2019-05-01,7.0,16
Libro 567,2019-06-01,8.0,17
Libro 567,2019-07-01,6.0,18
Libro 567,2019-08-01,7.0,19
Libro 567,2019-09-01,15.0,20
Libro 567,2019-10-01,10.0,21
Libro 567,2019-11-01,8.0,22
Libro 567,2019-12-01,20.0,23
Libro 567,2020-01-01,8.0,24
Libro 567,2020-02-01,12.0,25
Libro 567,2020-03-01,3.0,26
Libro 567,2020-04-01,0.0,27
Libro 567,2020-05-01,1.0,28
Libro 567,2020-06-01,2.0,29
Libro 567,2020-07-01,7.0,30
Libro 567,2020-08-01,4.0,31
Libro 567,2020-09-01,2.0,32
Libro 567,2020-10-01,8.0,33
Libro 567,2020-11-01,4.0,34
Libro 567,2020-12-01,4.0,35
Libro 567,2021-01-01,0.0,36
Libro 568,2018-01-01,279.0,0
Libro 568,2018-02-01,173.0,1
Libro 568,2018-03-01,107.0,2
Libro 568,2018-04-01,81.0,3
Libro 568,2018-05-01,74.0,4
Libro 568,2018-06-01,47.0,5
Libro 568,2018-07-01,94.0,6
Libro 568,2018-08-01,25.0,7
Libro 568,2018-09-01,46.0,8
Libro 568,2018-10-01,51.0,9
Libro 568,2018-11-01,39.0,10
Libro 568,2018-12-01,0.0,11
Libro 568,2019-01-01,57.0,12
Libro 568,2019-02-01,34.0,13
Libro 568,2019-03-01,30.0,14
Libro 568,2019-04-01,20.0,15
Libro 568,2019-05-01,33.0,16
Libro 568,2019-06-01,33.0,17
Libro 568,2019-07-01,22.0,18
Libro 568,2019-08-01,26.0,19
Libro 568,2019-09-01,27.0,20
Libro 568,2019-10-01,31.0,21
Libro 568,2019-11-01,24.0,22
Libro 568,2019-12-01,32.0,23
Libro 568,2020-01-01,39.0,24
Libro 568,2020-02-01,25.0,25
Libro 568,2020-03-01,15.0,26
Libro 568,2020-04-01,14.0,27
Libro 568,2020-05-01,13.0,28
Libro 568,2020-06-01,14.0,29
Libro 568,2020-07-01,21.0,30
Libro 568,2020-08-01,17.0,31
Libro 568,2020-09-01,25.0,32
Libro 568,2020-10-01,18.0,33
Libro 568,2020-11-01,13.0,34
Libro 568,2020-12-01,36.0,35
Libro 568,2021-01-01,29.0,36
Libro 569,2018-01-01,103.0,0
Libro 569,2018-02-01,60.0,1
Libro 569,2018-03-01,31.0,2
Libro 569,2018-04-01,64.0,3
Libro 569,2018-05-01,35.0,4
Libro 569,2018-06-01,21.0,5
Libro 569,2018-07-01,41.0,6
Libro 569,2018-08-01,52.0,7
Libro 569,2018-09-01,21.0,8
Libro 569,2018-10-01,22.0,9
Libro 569,2018-11-01,24.0,10
Libro 569,2018-12-01,0.0,11
Libro 569,2019-01-01,23.0,12
Libro 569,2019-02-01,17.0,13
Libro 569,2019-03-01,13.0,14
Libro 569,2019-04-01,11.0,15
Libro 569,2019-05-01,7.0,16
Libro 569,2019-06-01,8.0,17
Libro 569,2019-07-01,8.0,18
Libro 569,2019-08-01,6.0,19
Libro 569,2019-09-01,27.0,20
Libro 569,2019-10-01,14.0,21
Libro 569,2019-11-01,12.0,22
Libro 569,2019-12-01,23.0,23
Libro 569,2020-01-01,6.0,24
Libro 569,2020-02-01,17.0,25
Libro 569,2020-03-01,8.0,26
Libro 569,2020-04-01,2.0,27
Libro 569,2020-05-01,3.0,28
Libro 569,2020-06-01,4.0,29
Libro 569,2020-07-01,17.0,30
Libro 569,2020-08-01,27.0,31
Libro 569,2020-09-01,14.0,32
Libro 569,2020-10-01,12.0,33
Libro 569,2020-11-01,7.0,34
Libro 569,2020-12-01,21.0,35
Libro 569,2021-01-01,10.0,36
Libro 57,2018-01-01,855.0,0
Libro 57,2018-02-01,1015.0,1
Libro 57,2018-03-01,1115.0,2
Libro 57,2018-04-01,670.0,3
Libro 57,2018-05-01,632.0,4
Libro 57,2018-06-01,492.0,5
Libro 57,2018-07-01,718.0,6
Libro 57,2018-08-01,280.0,7
Libro 57,2018-09-01,385.0,8
Libro 57,2018-10-01,535.0,9
Libro 57,2018-11-01,628.0,10
Libro 57,2018-12-01,0.0,11
Libro 57,2019-01-01,1246.0,12
Libro 57,2019-02-01,893.0,13
Libro 57,2019-03-01,660.0,14
Libro 57,2019-04-01,365.0,15
Libro 57,2019-05-01,396.0,16
Libro 57,2019-06-01,254.0,17
Libro 57,2019-07-01,225.0,18
Libro 57,2019-08-01,203.0,19
Libro 57,2019-09-01,177.0,20
Libro 57,2019-10-01,195.0,21
Libro 57,2019-11-01,204.0,22
Libro 57,2019-12-01,332.0,23
Libro 57,2020-01-01,305.0,24
Libro 57,2020-02-01,258.0,25
Libro 57,2020-03-01,135.0,26
Libro 57,2020-04-01,46.0,27
Libro 57,2020-05-01,49.0,28
Libro 57,2020-06-01,51.0,29
Libro 57,2020-07-01,105.0,30
Libro 57,2020-08-01,121.0,31
Libro 57,2020-09-01,91.0,32
Libro 57,2020-10-01,117.0,33
Libro 57,2020-11-01,100.0,34
Libro 57,2020-12-01,248.0,35
Libro 57,2021-01-01,101.0,36
Libro 570,2018-01-01,129.0,0
Libro 570,2018-02-01,82.0,1
Libro 570,2018-03-01,54.0,2
Libro 570,2018-04-01,42.0,3
Libro 570,2018-05-01,44.0,4
Libro 570,2018-06-01,36.0,5
Libro 570,2018-07-01,98.0,6
Libro 570,2018-08-01,32.0,7
Libro 570,2018-09-01,17.0,8
Libro 570,2018-10-01,66.0,9
Libro 570,2018-11-01,47.0,10
Libro 570,2018-12-01,0.0,11
Libro 570,2019-01-01,29.0,12
Libro 570,2019-02-01,33.0,13
Libro 570,2019-03-01,22.0,14
Libro 570,2019-04-01,8.0,15
Libro 570,2019-05-01,5.0,16
Libro 570,2019-06-01,17.0,17
Libro 570,2019-07-01,11.0,18
Libro 570,2019-08-01,1.0,19
Libro 570,2019-09-01,2.0,20
Libro 570,2019-10-01,6.0,21
Libro 570,2019-11-01,8.0,22
Libro 570,2019-12-01,12.0,23
Libro 570,2020-01-01,6.0,24
Libro 570,2020-02-01,1.0,25
Libro 570,2020-03-01,6.0,26
Libro 570,2020-04-01,0.0,27
Libro 570,2020-05-01,1.0,28
Libro 570,2020-06-01,1.0,29
Libro 570,2020-07-01,2.0,30
Libro 570,2020-08-01,8.0,31
Libro 570,2020-09-01,9.0,32
Libro 570,2020-10-01,4.0,33
Libro 570,2020-11-01,1.0,34
Libro 570,2020-12-01,3.0,35
Libro 570,2021-01-01,0.0,36
Libro 571,2018-01-01,98.0,0
Libro 571,2018-02-01,56.0,1
Libro 571,2018-03-01,44.0,2
Libro 571,2018-04-01,27.0,3
Libro 571,2018-05-01,28.0,4
Libro 571,2018-06-01,18.0,5
Libro 571,2018-07-01,39.0,6
Libro 571,2018-08-01,6.0,7
Libro 571,2018-09-01,11.0,8
Libro 571,2018-10-01,29.0,9
Libro 571,2018-11-01,25.0,10
Libro 571,2018-12-01,0.0,11
Libro 571,2019-01-01,40.0,12
Libro 571,2019-02-01,20.0,13
Libro 571,2019-03-01,28.0,14
Libro 571,2019-04-01,14.0,15
Libro 571,2019-05-01,15.0,16
